DP [MFLOP/s],2.0611,
AVX DP [MFLOP/s],0.2150,
Packed [MUOPS/s],0.0537,
Scalar [MUOPS/s],1.8461,
Vectorization ratio,2.8287,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region Tderi_grad_Inexato_10,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.000046,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,317830
CPU_CLK_UNHALTED_CORE,FIXC1,455625
CPU_CLK_UNHALTED_REF,FIXC2,455900
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,9450
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region Tderi_grad_Inexato_10,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],4.568866e-05,
Runtime unhalted [s],0.0002,
Clock [MHz],2396.0679,
CPI,1.4335,
DP [MFLOP/s],206.8347,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],206.8347,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region Tderi_hes_Inexato_10,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.000508,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,1369775
CPU_CLK_UNHALTED_CORE,FIXC1,1325933
CPU_CLK_UNHALTED_REF,FIXC2,1330100
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,43650
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region Tderi_hes_Inexato_10,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0005,
Runtime unhalted [s],0.0006,
Clock [MHz],2390.0031,
CPI,0.9680,
DP [MFLOP/s],85.9591,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],85.9591,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region T_Sist_Lin_Inexato_10,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.000045,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,314184
CPU_CLK_UNHALTED_CORE,FIXC1,444125
CPU_CLK_UNHALTED_REF,FIXC2,441600
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,17500
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,2000
TABLE,Region T_Sist_Lin_Inexato_10,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],4.469751e-05,
Runtime unhalted [s],0.0002,
Clock [MHz],2411.2227,
CPI,1.4136,
DP [MFLOP/s],570.5016,
AVX DP [MFLOP/s],178.9809,
Packed [MUOPS/s],44.7452,
Scalar [MUOPS/s],391.5207,
Vectorization ratio,10.2564,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region T_Newton_Padrao_32,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.051717,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,16626720
CPU_CLK_UNHALTED_CORE,FIXC1,14350750
CPU_CLK_UNHALTED_REF,FIXC2,14384400
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,687610
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,242000
TABLE,Region T_Newton_Padrao_32,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0517,
Runtime unhalted [s],0.0060,
Clock [MHz],2391.9055,
CPI,0.8631,
DP [MFLOP/s],32.0130,
AVX DP [MFLOP/s],18.7173,
Packed [MUOPS/s],4.6793,
Scalar [MUOPS/s],13.2957,
Vectorization ratio,26.0324,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region Tderi_grad_Padrao_32,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.000140,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,572803
CPU_CLK_UNHALTED_CORE,FIXC1,767063
CPU_CLK_UNHALTED_REF,FIXC2,768000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,30350
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region Tderi_grad_Padrao_32,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0001,
Runtime unhalted [s],0.0003,
Clock [MHz],2394.5890,
CPI,1.3391,
DP [MFLOP/s],216.9159,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],216.9159,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region Tderi_hes_padrao_32,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.004348,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,12227860
CPU_CLK_UNHALTED_CORE,FIXC1,10555630
CPU_CLK_UNHALTED_REF,FIXC2,10580200
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,420950
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region Tderi_hes_padrao_32,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0043,
Runtime unhalted [s],0.0044,
Clock [MHz],2391.9465,
CPI,0.8632,
DP [MFLOP/s],96.8246,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],96.8246,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region T_Sist_Lin_Padrao_32,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.000440,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,2985676
CPU_CLK_UNHALTED_CORE,FIXC1,1527427
CPU_CLK_UNHALTED_REF,FIXC2,1529000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,229300
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,240800
TABLE,Region T_Sist_Lin_Padrao_32,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0004,
Runtime unhalted [s],0.0006,
Clock [MHz],2395.0476,
CPI,0.5116,
DP [MFLOP/s],2711.5350,
AVX DP [MFLOP/s],2190.1472,
Packed [MUOPS/s],547.5368,
Scalar [MUOPS/s],521.3878,
Vectorization ratio,51.2231,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region T_Newton_Inexato_32,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.047293,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,14306180
CPU_CLK_UNHALTED_CORE,FIXC1,12869100
CPU_CLK_UNHALTED_REF,FIXC2,12899800
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,577210
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,26800
TABLE,Region T_Newton_Inexato_32,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0473,
Runtime unhalted [s],0.0054,
Clock [MHz],2391.8083,
CPI,0.8995,
DP [MFLOP/s],14.4717,
AVX DP [MFLOP/s],2.2667,
Packed [MUOPS/s],0.5667,
Scalar [MUOPS/s],12.2050,
Vectorization ratio,4.4370,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region Tderi_grad_Inexato_32,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.000134,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,571643
CPU_CLK_UNHALTED_CORE,FIXC1,669788
CPU_CLK_UNHALTED_REF,FIXC2,672000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,30350
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region Tderi_grad_Inexato_32,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0001,
Runtime unhalted [s],0.0003,
Clock [MHz],2389.6223,
CPI,1.1717,
DP [MFLOP/s],225.6922,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],225.6922,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region Tderi_hes_Inexato_32,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.004296,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,12230160
CPU_CLK_UNHALTED_CORE,FIXC1,10323920
CPU_CLK_UNHALTED_REF,FIXC2,10348400
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,420950
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region Tderi_hes_Inexato_32,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0043,
Runtime unhalted [s],0.0043,
Clock [MHz],2391.8426,
CPI,0.8441,
DP [MFLOP/s],97.9901,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],97.9901,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region T_Sist_Lin_Inexato_32,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.000186,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,682371
CPU_CLK_UNHALTED_CORE,FIXC1,791893
CPU_CLK_UNHALTED_REF,FIXC2,792100
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,118900
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,25600
TABLE,Region T_Sist_Lin_Inexato_32,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0002,
Runtime unhalted [s],0.0003,
Clock [MHz],2396.8876,
CPI,1.1605,
DP [MFLOP/s],1186.8395,
AVX DP [MFLOP/s],549.1747,
Packed [MUOPS/s],137.2937,
Scalar [MUOPS/s],637.6648,
Vectorization ratio,17.7163,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region T_Newton_Padrao_50,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.054665,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,39313470
CPU_CLK_UNHALTED_CORE,FIXC1,30792840
CPU_CLK_UNHALTED_REF,FIXC2,30862400
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,1628110
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,967400
TABLE,Region T_Newton_Padrao_50,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0547,
Runtime unhalted [s],0.0128,
Clock [MHz],2392.1104,
CPI,0.7833,
DP [MFLOP/s],100.5712,
AVX DP [MFLOP/s],70.7877,
Packed [MUOPS/s],17.6969,
Scalar [MUOPS/s],29.7835,
Vectorization ratio,37.2721,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region Tderi_grad_Padrao_50,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.000214,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,784079
CPU_CLK_UNHALTED_CORE,FIXC1,946862
CPU_CLK_UNHALTED_REF,FIXC2,949400
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,47450
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region Tderi_grad_Padrao_50,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0002,
Runtime unhalted [s],0.0004,
Clock [MHz],2391.1049,
CPI,1.2076,
DP [MFLOP/s],221.4775,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],221.4775,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region Tderi_hes_padrao_50,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.010292,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,29571720
CPU_CLK_UNHALTED_CORE,FIXC1,25078580
CPU_CLK_UNHALTED_REF,FIXC2,25136700
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,1017650
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region Tderi_hes_padrao_50,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0103,
Runtime unhalted [s],0.0105,
Clock [MHz],2391.9707,
CPI,0.8481,
DP [MFLOP/s],98.8764,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],98.8764,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region T_Sist_Lin_Padrao_50,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.001166,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,8097498
CPU_CLK_UNHALTED_CORE,FIXC1,3217711
CPU_CLK_UNHALTED_REF,FIXC2,3224500
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,550600
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,965600
TABLE,Region T_Sist_Lin_Padrao_50,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0012,
Runtime unhalted [s],0.0013,
Clock [MHz],2392.4663,
CPI,0.3974,
DP [MFLOP/s],3784.8023,
AVX DP [MFLOP/s],3312.5811,
Packed [MUOPS/s],828.1453,
Scalar [MUOPS/s],472.2212,
Vectorization ratio,63.6855,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region T_Newton_Inexato_50,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.054922,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,32434830
CPU_CLK_UNHALTED_CORE,FIXC1,28351480
CPU_CLK_UNHALTED_REF,FIXC2,28418800
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,1363010
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,61800
TABLE,Region T_Newton_Inexato_50,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0549,
Runtime unhalted [s],0.0118,
Clock [MHz],2391.8348,
CPI,0.8741,
DP [MFLOP/s],29.3183,
AVX DP [MFLOP/s],4.5010,
Packed [MUOPS/s],1.1252,
Scalar [MUOPS/s],24.8173,
Vectorization ratio,4.3374,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region Tderi_grad_Inexato_50,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.000228,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,786827
CPU_CLK_UNHALTED_CORE,FIXC1,922271
CPU_CLK_UNHALTED_REF,FIXC2,925200
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,47450
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region Tderi_grad_Inexato_50,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0002,
Runtime unhalted [s],0.0004,
Clock [MHz],2389.9241,
CPI,1.1721,
DP [MFLOP/s],208.0921,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],208.0921,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region Tderi_hes_Inexato_50,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.010222,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,29568950
CPU_CLK_UNHALTED_CORE,FIXC1,24874350
CPU_CLK_UNHALTED_REF,FIXC2,24931600
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,1017650
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region Tderi_hes_Inexato_50,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0102,
Runtime unhalted [s],0.0104,
Clock [MHz],2392.0087,
CPI,0.8412,
DP [MFLOP/s],99.5553,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],99.5553,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region T_Sist_Lin_Inexato_50,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.000393,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,1233953
CPU_CLK_UNHALTED_CORE,FIXC1,1325199
CPU_CLK_UNHALTED_REF,FIXC2,1327900
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,285500
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,60000
TABLE,Region T_Sist_Lin_Inexato_50,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0004,
Runtime unhalted [s],0.0006,
Clock [MHz],2392.6375,
CPI,1.0739,
DP [MFLOP/s],1336.4058,
AVX DP [MFLOP/s],610.3471,
Packed [MUOPS/s],152.5868,
Scalar [MUOPS/s],726.0587,
Vectorization ratio,17.3661,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.39751412 GHz,
TABLE,Region T_Newton_Padrao_64,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.065398,
