METODO; GRAD; HESS; SISTLIN
0.2960; 0; 0; 250.9296
3.1573; 0; 0; 812.4224
6.5072; 0; 0; 991.4111
10.4055; 0; 0; 882.2610
17.3067; 0; 0; 1101.5503
21.8405; 0; 0; 1175.9513
28.6859; 0; 0; 1137.7079
30.8157; 0; 0; 1089.9913
31.3516; 0; 0; 1090.8477
32.6717; 0; 0; 1075.4699
34.3430; 0; 0; 1037.0835
35.2154; 0; 0; 1014.6333
35.5747; 0; 0; 1004.1505
36.2958; 0; 0; 957.5206
36.3061; 0; 0; 946.9314
36.6211; 0; 0; 938.1820
36.6093; 0; 0; 931.0829
36.6796; 0; 0; 933.1817
36.6916; 0; 0; 926.6753
