Metric,HWThread 3,
Runtime (RDTSC) [s],0.0003,
Runtime unhalted [s],0.0004,
Clock [MHz],2395.7373,
CPI,1.0937,
L2 request rate,0.0716,
L2 miss rate,0.0178,
L2 miss ratio,0.2492,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399170351 GHz,
TABLE,Region Tderi_hes_padrao_64,Group 1 Raw,L2CACHE,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.016534,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,47707510
CPU_CLK_UNHALTED_CORE,FIXC1,39959020
CPU_CLK_UNHALTED_REF,FIXC2,40053400
L2_TRANS_ALL_REQUESTS,PMC0,176931
L2_RQSTS_MISS,PMC1,48216
TABLE,Region Tderi_hes_padrao_64,Group 1 Metric,L2CACHE,7
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0165,
Runtime unhalted [s],0.0167,
Clock [MHz],2393.5171,
CPI,0.8376,
L2 request rate,0.0037,
L2 miss rate,0.0010,
L2 miss ratio,0.2725,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399170351 GHz,
TABLE,Region T_Sist_Lin_Padrao_64,Group 1 Raw,L2CACHE,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.001885,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,12608100
CPU_CLK_UNHALTED_CORE,FIXC1,4919266
CPU_CLK_UNHALTED_REF,FIXC2,4930900
L2_TRANS_ALL_REQUESTS,PMC0,329885
L2_RQSTS_MISS,PMC1,44472
TABLE,Region T_Sist_Lin_Padrao_64,Group 1 Metric,L2CACHE,7
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0019,
Runtime unhalted [s],0.0021,
Clock [MHz],2393.5097,
CPI,0.3902,
L2 request rate,0.0262,
L2 miss rate,0.0035,
L2 miss ratio,0.1348,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399170351 GHz,
TABLE,Region T_Newton_Inexato_64,Group 1 Raw,L2CACHE,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.055171,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,51161410
CPU_CLK_UNHALTED_CORE,FIXC1,43565730
CPU_CLK_UNHALTED_REF,FIXC2,43669400
L2_TRANS_ALL_REQUESTS,PMC0,665745
L2_RQSTS_MISS,PMC1,154124
TABLE,Region T_Newton_Inexato_64,Group 1 Metric,L2CACHE,7
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0552,
Runtime unhalted [s],0.0182,
Clock [MHz],2393.4748,
CPI,0.8515,
L2 request rate,0.0130,
L2 miss rate,0.0030,
L2 miss ratio,0.2315,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399170351 GHz,
