RDTSC Runtime [s],0.000139,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,568767
CPU_CLK_UNHALTED_CORE,FIXC1,707044
CPU_CLK_UNHALTED_REF,FIXC2,708200
L2_LINES_IN_ALL,PMC0,15410
L2_TRANS_L2_WB,PMC1,1686
TABLE,Region Tderi_grad_Inexato_32,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0001,
Runtime unhalted [s],0.0003,
Clock [MHz],2395.9036,
CPI,1.2431,
L3 load bandwidth [MBytes/s],7075.3644,
L3 load data volume [GBytes],0.0010,
L3 evict bandwidth [MBytes/s],774.1119,
L3 evict data volume [GBytes],0.0001,
L3 bandwidth [MBytes/s],7849.4763,
L3 data volume [GBytes],0.0011,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region Tderi_hes_Inexato_32,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.004147,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,12072010
CPU_CLK_UNHALTED_CORE,FIXC1,10320720
CPU_CLK_UNHALTED_REF,FIXC2,10345400
L2_LINES_IN_ALL,PMC0,23021
L2_TRANS_L2_WB,PMC1,3085
TABLE,Region Tderi_hes_Inexato_32,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0041,
Runtime unhalted [s],0.0043,
Clock [MHz],2394.0958,
CPI,0.8549,
L3 load bandwidth [MBytes/s],355.2886,
L3 load data volume [GBytes],0.0015,
L3 evict bandwidth [MBytes/s],47.6115,
L3 evict data volume [GBytes],0.0002,
L3 bandwidth [MBytes/s],402.9001,
L3 data volume [GBytes],0.0017,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region T_Sist_Lin_Inexato_32,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.000196,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,663014
CPU_CLK_UNHALTED_CORE,FIXC1,829594
CPU_CLK_UNHALTED_REF,FIXC2,830100
L2_LINES_IN_ALL,PMC0,22303
L2_TRANS_L2_WB,PMC1,2859
TABLE,Region T_Sist_Lin_Inexato_32,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0002,
Runtime unhalted [s],0.0003,
Clock [MHz],2398.3580,
CPI,1.2512,
L3 load bandwidth [MBytes/s],7299.9683,
L3 load data volume [GBytes],0.0014,
L3 evict bandwidth [MBytes/s],935.7759,
L3 evict data volume [GBytes],0.0002,
L3 bandwidth [MBytes/s],8235.7442,
L3 data volume [GBytes],0.0016,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region T_Newton_Padrao_50,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.051068,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,37684580
CPU_CLK_UNHALTED_CORE,FIXC1,30633360
CPU_CLK_UNHALTED_REF,FIXC2,30699800
L2_LINES_IN_ALL,PMC0,159896
L2_TRANS_L2_WB,PMC1,26440
TABLE,Region T_Newton_Padrao_50,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0511,
Runtime unhalted [s],0.0128,
Clock [MHz],2394.6272,
CPI,0.8129,
L3 load bandwidth [MBytes/s],200.3865,
L3 load data volume [GBytes],0.0102,
L3 evict bandwidth [MBytes/s],33.1354,
L3 evict data volume [GBytes],0.0017,
L3 bandwidth [MBytes/s],233.5219,
L3 data volume [GBytes],0.0119,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region Tderi_grad_Padrao_50,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.000219,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,783766
CPU_CLK_UNHALTED_CORE,FIXC1,969779
CPU_CLK_UNHALTED_REF,FIXC2,971100
L2_LINES_IN_ALL,PMC0,16221
L2_TRANS_L2_WB,PMC1,2244
TABLE,Region Tderi_grad_Padrao_50,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0002,
Runtime unhalted [s],0.0004,
Clock [MHz],2396.5563,
CPI,1.2373,
L3 load bandwidth [MBytes/s],4736.0281,
L3 load data volume [GBytes],0.0010,
L3 evict bandwidth [MBytes/s],655.1783,
L3 evict data volume [GBytes],0.0001,
