NÃO OTIMIZADO; OTIMIZADO
105.3412; 106.9803
95.9977; 101.0085
93.7951; 100.5115
97.0319; 99.5381
97.4062; 98.7664
96.9937; 99.6512
98.1044; 99.5918
98.1378; 99.5117
98.3603; 99.5733
98.2890; 99.5681
98.2755; 99.6122
98.3929; 99.5712
94.8610; 99.4452
98.5707; 99.5684
98.6241; 99.5573
98.6760; 99.5614
98.6585; 99.5303
98.6532; 99.5346
98.6553; 99.5014
