NÃO OTIMIZADO; OTIMIZADO
480.5723; 630.2362
1840.8815; 2444.8792
2778.4112; 2618.0953
3523.8878; 4005.9056
3819.0490; 4467.9504
4187.1159; 4935.9158
4916.2568; 5205.7356
4769.2175; 5165.8541
4818.3922; 5012.4985
4831.4505; 5120.3342
4631.0613; 5057.5790
4532.6867; 4889.8120
3095.3786; 4742.9770
3096.3219; 3159.4846
3072.7827; 3202.5318
2268.7096; 2272.7254
2189.0487; 2399.8562
2222.0045; 2168.1441
2245.4241; 2238.8123
