NÃO OTIMIZADO; OTIMIZADO
15341.1570; 19811.3055
6966.4722; 7026.6195
4316.8631; 4757.8115
3573.5141; 4058.6785
2190.0935; 3731.9428
1954.3293; 2325.4260
1255.2505; 1821.2348
1267.5220; 1427.7583
1206.7358; 1341.4538
1024.0712; 1188.3984
786.5331; 994.3295
688.1628; 820.0476
692.5490; 818.9275
580.9539; 596.0033
546.2638; 589.3144
510.9835; 405.0729
432.4998; 469.9959
383.5373; 358.1777
345.1053; 329.9071
