NÃO OTIMIZADO; OTIMIZADO
0.056169; 0.056188
0.063386; 0.064420
0.069847; 0.069776
0.076276; 0.076536
0.106415; 0.106767
0.140777; 0.139162
0.271844; 0.270849
0.413546; 0.408829
0.435309; 0.431708
0.603317; 0.592981
1.134798; 1.121081
2.041096; 2.033005
3.052854; 2.998231
14.768060; 14.634600
16.041850; 15.539060
133.113700; 132.572900
140.700800; 136.915600
449.955700; 450.060000
1107.197000; 1095.299000
