NÃO OTIMIZADO; OTIMIZADO
105.6429; 107.3196
99.1563; 102.3173
99.6761; 99.6300
99.1085; 100.2574
97.8445; 99.8789
97.9862; 99.7248
98.1097; 99.8094
98.3933; 99.7903
98.0979; 99.7080
98.0912; 99.8178
98.1844; 99.7409
96.8848; 99.7041
95.9492; 99.7232
98.6902; 99.7023
98.6668; 99.7266
98.6449; 99.6789
98.6806; 99.6722
98.6643; 99.6506
98.6606; 99.6273
