NÃO OTIMIZADO; OTIMIZADO
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
7.893215e-06; 0
0; 0
0; 0
0; 0
0; 0
0; 0
0; 0
