NÃO OTIMIZADO; OTIMIZADO
0.000038; 0.000035
0.000409; 0.000385
0.001144; 0.001110
0.002113; 0.002081
0.007428; 0.007060
0.014819; 0.014238
0.052239; 0.051263
0.102241; 0.098725
0.111209; 0.109305
0.179267; 0.172694
0.427408; 0.418529
0.918277; 0.919301
1.530098; 1.488421
10.647300; 10.548880
11.722230; 11.258630
116.823000; 116.424300
123.619600; 119.985700
413.383800; 413.799700
1039.069000; 1027.758000
